area_hectareas,tipo_suelo,acceso_riego,proximidad_vias_km,valor_por_hectarea
11.575230347345316,fertil,1,14.66226044830562,8366.66
31.521633315131012,medio,0,2.631353702545196,8362.94
5.182025784694632,pobre,0,14.31649929364177,3427.57
3.5324043372617773,pobre,0,18.18065041331282,1148.39
27.03637694683925,medio,1,3.5936621774048394,9744.74
27.49112095889522,pobre,0,4.750866498477553,6058.13
32.23406517341212,fertil,1,19.427901880832792,9837.6
36.578475352410415,fertil,1,3.6195390541897954,11874.26
48.8167518936642,medio,0,17.087701867391583,8105.28
26.29871706675857,medio,0,9.845557128960696,6885.35
16.824867174121053,medio,1,4.944621488063541,7505.29
39.96412354366648,pobre,1,17.414998025450227,8349.84
14.270780311841637,fertil,1,8.90610510005331,9824.85
22.509599614576167,fertil,0,10.296347078593804,9152.23
4.844362685771031,pobre,1,7.184667387995313,5227.62
2.242186427357418,fertil,0,11.859017028698549,5863.51
48.169772319218325,medio,1,3.2704774517004553,11620.76
41.963025905098085,medio,1,7.821630733035214,10987.84
35.1027360985912,medio,0,19.38824644670575,6419.34
21.038694276299225,fertil,1,5.162668654022551,11186.92
9.491421683471444,medio,0,13.134733290825844,3666.99
8.665415090883215,pobre,0,6.503801284493898,3589.49
13.261902010065171,pobre,1,15.469462513732013,5953.57
27.912106570599903,fertil,0,2.6174732143669965,8824.05
36.01520021230306,pobre,0,19.396420901570895,5074.64
33.34967145916883,pobre,1,9.075790827672785,8163.5
14.7167609503512,fertil,0,4.721009266929279,8385.29
47.78839875249651,medio,0,1.4699349466002531,8683.86
37.15694891809266,medio,0,3.395158101750815,8461.33
28.163348573058634,medio,1,10.395478971120353,9293.27
30.97431656548326,fertil,0,6.7400635286257256,9325.95
21.560403058961704,pobre,1,16.57766731765219,6313.86
13.138818485556715,medio,1,8.617750473236118,7652.99
18.44266125391182,medio,0,4.974285451752598,6250.78
38.13445941275409,fertil,0,12.342899732080602,10274.41
1.7052809428580376,medio,0,14.135544337708916,3201.27
6.687559384838895,fertil,1,3.340838158018997,9308.85
3.2541294590658847,pobre,0,3.3523843257663533,4093.02
2.9957113136295366,fertil,0,0.7334285386708594,7037.0
42.917568616539356,fertil,0,14.72804030131281,8383.31
35.47923510962116,fertil,0,13.276090552436102,9139.86
24.234517625278933,fertil,0,9.492617514996278,8924.28
5.7938738718990725,pobre,1,16.883408979383944,5280.1
25.089177880724787,pobre,1,16.113403059001065,7074.97
24.200116768247717,medio,0,11.707087287935042,5700.37
9.486891625590744,pobre,0,17.365425610265174,3409.8
22.25873081266068,pobre,0,4.1168242007353655,5527.47
20.526731985471297,medio,0,2.2383923879545575,7005.58
31.176654804558606,pobre,1,5.394992230339792,8638.92
32.11958889251454,fertil,0,1.141737121786297,9609.6
3.219896478830181,fertil,1,10.62339056002064,7813.42
19.35601811669709,medio,1,18.732113845899228,7239.9
31.667135869997583,medio,0,0.7868708133701929,7977.47
25.653676670424296,medio,1,2.442198280200536,8901.01
42.96800221822779,fertil,1,9.043980565668706,11930.99
33.275987949328304,pobre,1,18.6775003505581,7307.93
8.983786926990055,fertil,1,6.32312209953501,10050.12
4.457868622621062,medio,0,10.144696173767848,4168.28
32.47854463210946,pobre,0,0.8314571810078419,7157.7
2.299054216539469,pobre,1,2.9668640192417772,5984.04
29.7030034823997,fertil,0,19.73260245917694,7431.53
47.07128182982292,medio,0,19.30237392872091,6895.47
29.19823471591807,fertil,0,0.09879961868819231,9396.62
20.020326384119574,pobre,0,19.03623570846478,4221.95
32.5211227036753,fertil,0,12.782398756310007,9017.54
23.454391634084313,fertil,1,17.358365890400442,9960.81
27.735222676480813,medio,0,9.094797112677181,6912.42
47.13177563004973,medio,0,10.311920571585006,8627.21
19.919029252237937,pobre,0,9.776931605138405,4712.2
48.0983376273718,fertil,0,13.337285150922087,10918.41
45.36218145584712,fertil,1,2.793025095126258,12797.33
10.593765604675525,fertil,1,0.599471797453559,9444.23
4.398703742883107,pobre,1,6.158598831823818,6107.54
5.9381220674939055,pobre,1,14.093615254732935,4517.87
1.8928694569259368,medio,0,4.037069042458967,5992.98
5.627705077040491,medio,1,13.468648666498346,6255.9
34.467331897401486,medio,0,19.39824092214541,6680.86
4.48824377455122,fertil,0,1.8780143157883677,6856.81
16.629805884394305,fertil,0,13.452042364502525,7160.14
42.398890237503274,medio,0,8.875004386091423,8139.01
2.1403248510554675,fertil,0,17.362845087550106,5206.83
40.908955646857855,medio,1,3.542995788947718,11053.08
14.810883963896597,pobre,1,13.85251904452329,5871.05
6.790076553461157,medio,1,16.762305792962206,6511.53
35.14012110284338,pobre,1,18.892284389480466,8956.37
31.818199492214315,fertil,0,13.664960565792917,8667.55
43.9961286628256,medio,1,9.943495280168547,10481.42
37.0184811463904,fertil,0,12.356944804024277,9655.89
40.37056558885758,pobre,1,17.378099689574363,9205.0
14.819694055994018,pobre,0,11.412194932776593,4299.43
9.694537645206418,pobre,0,0.6077411939367372,4494.17
37.78012283040206,fertil,1,18.618973910139555,10282.94
40.53490222409594,fertil,0,13.790535020631223,9645.44
49.53475195803299,fertil,0,13.53026771554493,10376.26
21.2182661686599,fertil,1,4.3135030479543435,11695.48
19.228886203846375,pobre,0,13.177709404653143,5490.05
39.04423507635784,pobre,1,7.87728811308317,8599.51
17.699373472397873,medio,1,13.024659540829841,7112.09
46.60710895457467,medio,1,2.1318606061598144,11484.41
43.06222484030758,fertil,0,13.156906092060721,10689.15
22.0207073413759,pobre,0,19.98827451541333,4231.75
37.792682321783374,pobre,0,0.9642407772111206,7359.22
37.97260083014943,pobre,1,19.543483684426345,7813.47
6.053069572960698,medio,0,8.138159214457412,4477.25
45.22509242729877,medio,1,17.415069006745185,10082.24
25.757366249945,pobre,1,15.64770968116547,6656.45
41.49641583927934,pobre,0,11.340325219733355,6760.39
16.682430450499975,pobre,1,14.76898418502653,6772.31
44.880638196313825,medio,0,17.57031122602696,7346.85
20.07088225797399,pobre,0,8.082806433020659,4475.74
1.5310449225346197,pobre,0,6.540663231264774,3546.54
45.363716844543916,fertil,0,13.351867711271694,10020.95
5.473047162520544,fertil,0,16.15691883882517,6187.32
16.64636824193033,medio,1,15.245702695532316,7298.8
47.55303638548944,pobre,1,15.95627297717269,9143.72
47.57975019994025,pobre,1,8.71166629625866,9856.29
29.09845651804102,fertil,0,16.35668432350043,7906.25
31.960023396320164,medio,0,2.404181107412169,7997.26
22.97383057693767,fertil,0,10.889781959216991,8649.05
15.367327813205161,fertil,1,0.11517320996243141,10038.49
17.10456272312588,fertil,0,6.4917165980054055,8058.59
33.953404347774885,fertil,1,7.329230697427958,12181.61
37.86635194244632,pobre,1,7.923453832185108,9247.0
39.78737314256658,pobre,0,13.909344133797244,7242.54
39.69128899693314,fertil,0,7.771162025406914,9907.94
5.469099049385828,medio,1,8.973872452450614,5734.14
25.226594930426494,medio,0,4.75088261748655,7147.9
3.82037924081557,medio,1,7.465035832586802,6816.82
27.926915233863042,medio,0,4.545392545263029,8022.36
22.634994567295475,fertil,0,1.4639184753688728,9711.18
44.497504955156685,pobre,1,12.068971867627559,9511.23
18.194835615051854,medio,0,13.364255971100325,5865.75
6.736283804952687,fertil,1,12.38980692019229,8338.74
8.006592420588957,medio,0,9.269880876011447,4264.11
38.31402095415614,medio,1,7.595715603584596,10130.69
31.29268510249679,fertil,1,17.266672991436504,10893.89
5.955011130016722,pobre,0,10.381635702724362,3885.52
5.121233499634874,pobre,1,9.58363755259462,5970.66
35.34748744149688,fertil,0,0.5128413161287138,10269.59
4.565387311845483,pobre,0,6.824956552523127,3641.27
41.27114290522746,fertil,0,7.603912375717141,10608.44
35.60586913066832,fertil,1,7.97645561793801,11489.69
4.9860902514530885,fertil,1,11.603447384546646,8080.41
5.157047990174404,pobre,0,10.67205093453757,3597.49
49.345339346557594,fertil,0,12.158101855868892,11099.18
19.339268992049895,medio,1,15.297665230842565,7304.4
19.161465206277654,pobre,0,16.25971477432187,3708.58
40.82717879561763,pobre,0,14.362461524529888,6278.57
47.41518029180908,pobre,1,19.110473919098695,8932.31
49.31405212732067,pobre,0,0.3646516535272326,8990.7
37.91553107768814,medio,1,3.915559713670922,10520.62
19.436719691014872,pobre,0,0.1512574995628424,6189.19
5.09153511823477,pobre,1,12.94949428309206,5217.11
39.0801988804444,fertil,0,17.96061097899974,9244.49
28.361808237054447,pobre,0,4.8696459315259855,6326.7
21.78687845310184,medio,1,18.540690895926133,7898.99
45.411364869642064,medio,0,1.205347805791217,10136.77
6.448676633001416,medio,1,18.688720536110285,5181.49
25.138630110252098,medio,0,7.032453744792688,6682.99
1.5563285936035345,pobre,1,2.0284165689843303,5969.15
23.964371457712186,pobre,1,9.717435183726513,7291.24
3.75886050841003,medio,1,5.135531354410158,7758.79
6.822077897135524,medio,1,5.697458039238457,7224.44
6.7587860920781395,pobre,0,6.1457992985257315,3658.61
32.811304803687115,medio,0,16.060517956653268,6973.3
37.55619908400574,fertil,1,10.783225533505089,11812.78
29.585069489760823,medio,1,6.2261539831200725,9487.99
48.14645487525255,medio,1,12.206675666218366,11497.92
19.3686583966615,fertil,0,14.323013484463871,7679.96
14.999892227811175,fertil,0,5.452480014670675,7802.91
43.561357281283556,pobre,0,8.27098203050703,6551.4
11.95619608745318,pobre,0,2.437721866738951,4869.15
48.19790443258995,fertil,1,3.6229869906936063,14110.48
1.5955692598010007,fertil,1,13.622357079299656,7751.74
48.52406250867431,pobre,1,3.628766953912539,9369.5
3.1148356855782295,medio,0,10.503267673341202,4011.98
44.666012571205485,fertil,0,14.180925234448654,10544.85
26.857354345228693,pobre,0,2.1375384618948767,6744.89
49.65527500984572,medio,1,11.346244392578072,10410.96
4.616031672034544,fertil,1,5.131255674027275,8665.84
28.13885993566472,medio,0,19.258537504751597,5682.68
48.49582424533585,pobre,1,9.670912934398494,9551.13
26.631794364337292,fertil,0,16.119850995503164,7036.36
31.840533268627865,medio,0,11.004530843125234,7465.4
35.09168576024624,fertil,1,0.8682506570963833,13050.87
23.27251217362089,medio,0,12.663027511880447,5301.72
31.75034592411911,pobre,1,19.02806684413314,7894.15
29.631401284231913,pobre,0,12.032236402926625,5708.4
45.15674251405846,fertil,1,16.383777188535802,12489.86
3.2268726367314358,medio,1,17.684129266968156,5573.25
14.767196290019285,fertil,1,4.5615954389786495,10088.33
47.57016271975138,fertil,0,4.240896798164533,11519.14
44.6229254106549,medio,0,12.219619777019835,7845.3
23.327180886499935,medio,1,8.220569396134094,9108.0
31.3864972922753,medio,1,16.797226057334406,7898.24
14.591677966075501,pobre,0,18.000462467960222,3458.09
10.217936826464305,fertil,0,7.068427586054362,7577.08
23.721221842059126,fertil,0,4.737411179489641,8643.78
18.31425917327659,pobre,1,15.610510304877236,6659.14
29.59914948069273,medio,0,5.496120710962722,8098.24
4.808997211284257,pobre,0,16.45228637027357,3341.94
48.745345575642155,pobre,1,8.474765072975256,9059.0
49.32432647950054,pobre,0,13.350997985829409,7660.26
